Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
664,1.4373885607538432,0.9986391355236842,5.583500728404104,0.4152090909090909,0.6214863636363637,6.371763636363636,11.0,14,9,11.0,0.0315839354,
667,1.3641359097522585,0.8691009047185114,5.44641389762112,0.45276,0.67151,5.89153,2.0,13,7,2.0,0.0608482448,
668,1.2231370126882728,0.9121343967092429,5.730335503203616,0.44044,0.61863,4.72812,1.0,13,8,1.0,0.0326909482,
670,1.8405349863909184,1.2270228509820376,5.200072896429659,0.43898,0.64885,0.40338,2.0,13,8,2.0,0.1301391374,
672,1.3188384648360052,0.7875228727304133,5.3470865456078345,0.445475,0.65757,7.30212,2.0,13,7,2.0,0.0629057981,
673,1.6004173512123365,0.935700203189031,5.333757252698075,0.451915,0.6509375,3.533255,4.0,13,7,4.0,0.0824580573,
674,1.559345358967041,1.0645690717927487,5.172613002542747,0.455855,0.651065,5.07545,2.0,13,9,2.0,0.057690093,
675,1.4692282219213173,0.7939790183134064,5.582054616611386,0.43256,0.6227933333333333,3.28054,3.0,13,7,3.0,0.0868745517,
676,1.5034435700348576,0.8819622391788078,5.5115989821423135,0.428315,0.62191,5.8025325,4.0,13,9,4.0,0.0913956103,
677,1.7655630149625476,0.9333025525996765,5.345908849505883,0.4277725,0.6000675,3.0073525,4.0,13,8,4.0,0.1753729309,
678,1.926478413511668,1.2378072626045493,5.268104309192104,0.42685,0.60688,2.95516,1.0,13,10,1.0,0.0638303873,
679,1.1886636247019158,0.7450588474503399,5.475443902486416,0.44568555555555556,0.6557733333333333,9.20076888888889,9.0,13,7,9.0,0.1145106583,
680,1.155857933997672,0.7187933640498235,5.497580140152786,0.44151,0.65117,6.1692075,4.0,13,7,4.0,0.0733195195,
681,1.2964335457392697,0.691772112325377,5.731518048005693,0.43331,0.61542625,5.474255,8.0,13,7,8.0,0.1100221945,
682,1.352608255557999,0.755911506580676,5.6771216210556,0.432142,0.615426,7.53333,5.0,13,8,5.0,0.0764452493,
683,1.4168144498158084,0.7834865762778482,5.591212074720791,0.4218133333333333,0.5972566666666667,6.095823333333334,3.0,13,8,3.0,0.0518835307,
684,1.5949725943553619,0.7147825459506887,5.907095331828626,0.45249,0.63072,2.964905,4.0,13,7,4.0,0.0579076791,
685,1.4899612457591356,1.0078704220364108,5.937851520681036,0.4474675,0.63193125,6.5729175,8.0,13,8,8.0,0.1021834616,
686,1.5454410068727116,0.7432404194681389,5.959610959789933,0.45124,0.6347733333333333,6.54515,3.0,13,7,3.0,0.1103151931,
687,1.4029966558849256,0.8026997097625882,5.6300189956639395,0.4276754545454545,0.6139418181818181,6.930537272727273,11.0,13,8,11.0,0.1184469247,
688,2.0898923791297226,1.6565317210781927,5.1684218942650295,0.41618571428571427,0.5810657142857143,2.823282857142857,7.0,13,10,7.0,0.1194791211,
689,2.080096058009832,1.407624212409766,5.541510883832166,0.451845,0.632165,4.52928,2.0,13,10,2.0,0.0487446267,
690,1.8624443426084263,1.1850473662079568,5.641643155287702,0.4544416666666667,0.6282183333333333,4.7705866666666665,6.0,13,9,6.0,0.0937161559,
691,1.6949227835634828,1.1232870244942064,5.745534394745828,0.4484275,0.632405,4.9601575,4.0,13,9,4.0,0.1370446328,
692,1.9842967582984028,1.3851331104677604,5.607558481056693,0.45037166666666667,0.630765,4.38076,6.0,13,10,6.0,0.0538638041,
693,2.168409381663108,1.483140985923234,5.428701504097383,0.4502442857142857,0.6304857142857143,3.0542314285714287,7.0,13,10,7.0,0.0945038049,
694,2.407418600171686,1.811782103221751,5.742821692089692,0.45641,0.65761,3.43802,1.0,13,11,1.0,0.0974038938,
695,2.000196333071711,1.43374713029312,5.4544893638306045,0.4494,0.62683,2.5445166666666665,3.0,13,10,3.0,0.109614862,
696,1.8127137553274184,1.2996197229924424,5.660412273834747,0.450695,0.629,4.788835,2.0,13,10,2.0,0.0635074206,
697,1.585229440329495,1.0825591329365598,5.8627920615926685,0.4499525,0.63389,5.3384525,4.0,13,9,4.0,0.0763249085,
698,1.6812347825815959,1.0437317751374102,5.770800447698558,0.451265,0.62879,3.004575,2.0,13,8,2.0,0.0999359326,
700,1.5808170844360518,1.0493214009052054,6.299984321726233,0.4823233333333333,0.6932533333333334,2.655413333333333,3.0,13,8,3.0,0.0783503192,
701,1.6703161979446868,1.0929364998489748,5.779092243821534,0.45033666666666666,0.63026,1.6461033333333333,3.0,13,8,3.0,0.0795414145,
702,1.6476693737804013,1.2457696529839997,6.306632130660606,0.48098,0.7055966666666666,1.18451,3.0,13,9,3.0,0.1570355089,
703,1.5140282382846886,1.215849419637384,6.294108316908479,0.467975,0.68741,0.552015,2.0,13,9,2.0,0.0959509261,
704,1.5213823803549713,0.6689297869518112,6.461476212373006,0.49207666666666666,0.7067233333333334,3.6023666666666667,3.0,13,7,3.0,0.1290540341,
705,1.430659058992671,0.6021189152073783,6.565221460047286,0.50749,0.718685,2.942915,2.0,13,7,2.0,0.0838178439,
